Gene	SRR2072599	SRR2072600	SRR2072601	SRR2072602	SRR2072603	SRR2072604	SRR2072605	SRR2072606	SRR2072608	SRR2072609
ENSG00000009413	755.27985	833.68567	723.0264	681.99744	717.30536	864.43066	839.034	466.0587	727.0468	361.99448
ENSG00000009694	4.5538473	0.0	11.287197	1.9467138	2.8590162	0.96764654	52.522	381.232	1.932996	10.314582
ENSG00000009709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000009724	140.42194	118.241356	47.544582	57.177174	239.71812	243.85066	66.88069	85.02121	109.39827	54.632187
ENSG00000009765	12.384984	3.9468904	4.48294	1.3714477	17.938715	3.77513	3.7318513	8.745768	4.7158217	9.074219
ENSG00000009780	112.92322	241.00916	296.0849	162.85175	137.47752	196.34201	341.341	167.80005	280.91895	238.07916
ENSG00000009790	1696.2603	659.86993	1439.143	1168.4882	1870.0088	1209.9076	1572.2638	1319.149	1351.6002	1771.3241
ENSG00000009830	137.5571	95.32741	125.78296	53.720978	280.4971	163.24802	127.61927	162.50969	163.86342	132.26501
ENSG00000009844	175.07104	262.61862	317.5072	235.86006	228.76804	334.26965	340.29797	215.25468	185.62273	257.44104
ENSG00000009950	19.3269	3.8756123	12.6866665	9.738902	10.129049	4.051745	17.6652	14.352957	3.9007888	11.429046
ENSG00000009954	712.54126	1027.704	1040.5745	797.99744	921.6173	1058.4994	1572.3113	1034.5132	992.6172	953.3288
ENSG00000010017	693.9408	951.64453	1100.5577	677.0847	889.65186	1064.5255	1396.3579	903.9253	884.24255	920.78784
ENSG00000010030	3.7435253	8.444908	12.445985	20.68071	0.9371934	18.615572	28.911125	71.44183	7.621604	14.604687
ENSG00000010072	233.83916	114.17386	212.91058	176.03531	265.68365	258.85236	165.23997	186.18166	191.68274	120.44659
ENSG00000010165	37.351967	104.20617	145.96494	64.23866	74.76479	104.20855	121.701	70.251495	87.913506	107.85509
ENSG00000010219	56.69015	131.52979	100.49011	68.29812	66.63991	153.48201	113.5589	70.69512	134.75783	70.3434
ENSG00000010244	3919.595	3685.2104	3224.5117	2736.8186	3581.1	3842.9321	3524.5122	3138.1997	3409.2166	2919.0513
ENSG00000010256	293.45145	981.8155	1595.3774	1236.7229	398.03177	921.8561	1518.5195	1318.3038	1214.2546	1708.89
ENSG00000010270	287.87646	472.87927	426.1639	532.0822	273.80353	327.45935	380.3641	515.6826	299.70615	317.9412
ENSG00000010278	4465.857	53.882397	34.44857	381.01828	4440.156	35.039425	60.122265	335.3584	17.860897	13.192524
ENSG00000010282	1.3871653	0.0	1.4468925	0.0	0.70475984	0.0	0.0	0.0	0.0	0.7084042
ENSG00000010292	581.7706	234.67215	525.74634	421.1597	627.9527	459.76358	492.23697	137.87712	593.39825	224.362
ENSG00000010295	485.25552	412.2495	721.2628	987.4869	540.52344	486.43948	742.28754	1131.6554	641.93	850.586
ENSG00000010310	380.33597	1459.0028	16.029234	5.8079047	255.905	1056.9087	8.984581	7.620806	1945.6056	14.920145
ENSG00000010318	137.84067	96.11394	76.23259	83.855255	120.96467	147.15816	156.28633	72.68181	120.76642	106.84746
ENSG00000010319	0.0	0.0	0.98475426	2.983966	0.9802118	0.98855233	3.002732	0.0	0.0	2.9692943
ENSG00000010322	2130.7556	1282.0424	726.9994	1518.4205	2073.3958	1627.6562	805.9261	2256.3015	1106.6542	599.39215
ENSG00000010327	216.1784	726.58777	91.18159	9314.907	208.10509	726.03394	41.784958	9472.138	741.50256	115.93363
ENSG00000010361	191.46213	99.39769	49.729908	74.144844	230.0255	69.09091	31.160044	109.258995	138.93785	50.694157
ENSG00000010379	11.86349	0.4167183	0.0	0.0	14.029847	4.381783	0.0	8.855777	0.415503	0.0
ENSG00000010404	5612.19	2737.9102	4662.601	2992.3767	5619.066	2699.2893	3834.8254	2796.6416	2683.1658	3179.9434
ENSG00000010438	283.103	19.712831	18.847456	0.0	116.74859	0.3150194	19.740873	0.0	1.7917694	0.0
ENSG00000010539	80.95468	38.192772	31.133556	27.272787	78.99016	32.01491	20.50395	26.988806	47.825832	35.924347
ENSG00000010610	6035.8716	4872.876	4798.8145	6573.8667	8166.509	3668.765	4073.0208	5472.0166	5038.198	6876.9556
ENSG00000010626	54.363605	39.302242	29.599237	47.54417	83.142334	65.63224	53.141655	48.861286	53.978878	42.561943
ENSG00000010671	5485.7544	1076.3247	1799.9899	1067.3727	6474.5146	1691.8868	1932.4929	1125.1604	1808.6943	2269.3064
ENSG00000010704	0.861461	110.86124	51.90954	89.830894	6.579573	60.975906	59.53183	126.40203	92.839645	100.474915
ENSG00000010803	238.10574	283.2246	206.98454	115.05662	500.54816	277.96744	193.3783	116.406334	188.57178	103.139145
ENSG00000010810	630.0358	2036.9221	2382.9475	2107.9304	821.777	1562.1818	2140.925	1980.0339	1940.6018	2115.6296
ENSG00000010818	158.35703	954.1846	496.83545	178.24095	91.124626	399.4806	291.80563	371.0605	721.0696	33.01799
ENSG00000010932	2.0777023	0.0	0.0	0.0	0.0	3.6599462	2.152949	0.20851816	2.1486197	0.0
ENSG00000011007	734.257	1197.101	1034.5046	1093.4261	700.8152	953.1608	1086.789	1022.8983	996.0886	782.2553
ENSG00000011009	663.35046	582.41284	639.3522	557.1521	526.49023	432.33334	529.4793	637.2416	563.6757	507.06232
ENSG00000011021	437.37753	758.7217	981.2984	1114.2606	517.6765	882.5749	1004.8112	1261.3999	858.4679	1021.5151
ENSG00000011028	5.912671	296.47433	8.464453	4.115112	8.4464245	135.50664	4.6028023	4.1073394	141.89066	0.0
ENSG00000011052	62.87361	132.62225	39.16189	62.35324	0.0	48.47014	63.12836	29.113876	87.86971	77.79398
ENSG00000011083	0.0	1.2648844	0.0	0.77399856	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000011105	0.6620459	0.0	4.064055	4.773475	0.0	0.6783967	0.687229	3.8205612	0.0	0.0
ENSG00000011114	1191.9076	294.5086	688.46387	555.9701	605.39136	506.01346	932.47644	443.05563	439.45773	477.845
ENSG00000011132	120.567474	139.74368	44.254623	78.54379	183.69702	149.49649	92.0238	111.71882	174.91754	69.92157
ENSG00000011143	44.121037	32.808414	43.35191	31.835344	40.770283	25.904522	31.867271	21.891994	71.31177	28.457401
ENSG00000011198	7234.8267	252.44081	850.8193	735.98553	5184.692	236.81573	510.1198	885.4741	187.47423	510.0747
ENSG00000011201	8.135747	29.771765	2.8548489	37.03431	13.051382	62.01475	11.369397	20.582527	31.861378	4.732382
ENSG00000011243	1041.7799	1319.4231	1651.7822	1450.677	1127.5847	1257.0822	1548.987	1349.9906	1320.331	1245.6309
ENSG00000011258	622.8086	591.3842	628.00885	437.31433	751.99976	807.5426	637.86743	406.36972	665.60974	516.14813
ENSG00000011260	275.75226	365.2447	353.36032	333.02914	325.09048	452.2772	386.51212	334.2223	410.4048	339.61807
ENSG00000011275	1089.8494	1002.91254	1136.7794	1039.8197	1076.405	974.24176	1027.7761	1151.2096	1058.7432	795.34235
ENSG00000011295	504.18668	567.3986	449.38663	279.31003	532.80255	603.4768	478.53122	286.07227	504.9726	434.3933
ENSG00000011304	1709.1244	2821.247	3014.1116	2379.9902	1825.5448	2374.0364	2593.55	2322.2131	2764.8801	2453.3545
ENSG00000011332	6.8084793	12.706116	6.681802	6.6629615	19.09805	9.0170145	11.892096	22.073156	7.314264	2.691679
ENSG00000011347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000011376	106.53129	130.75224	156.67336	63.629158	98.234314	203.1837	91.935875	57.805843	159.03949	103.025116
ENSG00000011405	1060.626	468.21436	406.21286	676.031	1133.7246	801.9116	1086.2216	825.71545	1052.0323	631.4593
ENSG00000011422	2108.0051	1539.7623	1405.6439	4099.543	1295.2983	636.2739	1038.539	2088.9167	2097.4414	1120.0175
ENSG00000011426	22.601366	17.861427	50.327007	43.53301	24.072104	22.829603	34.91192	26.785416	17.756971	6.9413877
ENSG00000011451	355.58688	318.4587	380.10822	280.6021	380.05908	348.65738	340.21988	267.6086	444.46326	259.89905
ENSG00000011454	520.013	436.50833	503.02844	548.4126	604.68964	487.06497	685.27686	504.59146	497.52133	526.68915
ENSG00000011465	41.31955	0.8908047	1.6829722	0.8358683	47.926258	9.053604	3.2070212	2.4037642	0.0	0.8426252
ENSG00000011478	119.69703	92.14372	33.407745	82.27335	115.96982	107.236595	35.015373	67.49269	145.8956	52.864567
ENSG00000011485	177.9923	350.96848	236.91551	255.63387	231.04506	567.4096	538.4944	406.05225	504.45166	378.1939
ENSG00000011523	530.03284	354.93677	296.38184	126.78307	580.28503	329.99692	324.57327	124.060425	288.3443	338.7062
ENSG00000011566	88.844	400.47632	468.56683	444.52493	123.768	471.37494	692.86774	518.054	191.36719	431.20367
ENSG00000011590	5.9032693	145.92891	21.587847	0.0	2.204223	254.15314	30.986376	0.0	191.48276	8.628575
ENSG00000011600	1908.5793	3311.5396	9521.884	8600.636	2153.5417	2435.8938	8921.076	8863.317	3126.2183	9519.472
ENSG00000011638	94.651	46.50438	65.51578	96.10587	194.522	106.58557	50.073387	112.55911	164.13976	77.888214
ENSG00000011677	0.0	1.9906342	0.0	0.9816579	0.0	0.99063414	0.0	0.0	0.0	0.0
ENSG00000012048	79.92163	32.337814	42.57824	34.98828	84.46561	23.59596	49.374836	54.222157	29.834965	28.3905
ENSG00000012061	884.3642	991.6021	813.6789	768.20966	1053.7133	780.8739	613.2116	728.4525	1050.8207	855.13947
ENSG00000012124	129.50006	972.70105	24.08753	2.5172818	253.91248	1883.8484	46.961697	7.281133	1667.3823	18.999855
ENSG00000012171	21.713772	14.5359955	22.313248	16.039598	18.421247	8.5628805	19.677048	28.712896	10.460584	25.916273
ENSG00000012174	65.353676	101.70308	92.77585	79.46706	101.77245	107.01091	84.205536	81.61129	113.90715	72.7724
ENSG00000012211	62.128967	75.16229	40.79309	86.731995	52.525116	43.30886	64.87252	75.70278	55.193478	84.56671
ENSG00000012223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000012232	277.90738	444.97137	1075.5222	976.05206	372.30566	474.0293	884.21594	970.9149	492.61124	990.7075
ENSG00000012504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000012660	821.8461	3262.376	1089.8805	1687.6283	983.7971	3331.1445	1105.0397	1639.7089	3376.8828	1001.0094
ENSG00000012779	9196.415	3345.5693	4051.0754	5577.7993	10254.109	4377.369	3432.5706	5610.7397	3617.5024	4394.9453
ENSG00000012817	2768.492	1412.9463	1436.0155	1254.3685	1930.84	1478.4102	777.5299	680.7979	1715.1088	1275.6417
ENSG00000012822	2907.9797	843.7219	883.8172	1076.7274	2624.0303	874.0425	837.7125	1134.6359	955.146	967.1979
ENSG00000012963	326.42404	368.0805	437.54105	213.18309	420.61536	443.9978	403.17902	249.78925	713.23456	384.5766
ENSG00000012983	1485.7263	1171.6628	616.78925	611.3308	1584.1906	1488.3073	858.6366	584.9416	791.7856	713.84576
ENSG00000013016	10.640246	240.82881	131.4068	36.725044	32.407497	498.0011	117.58177	38.689312	396.36346	65.78962
ENSG00000013275	395.65363	518.98505	904.11475	347.57507	363.04593	441.43628	819.61316	279.95758	619.6195	675.1361
ENSG00000013288	420.5212	488.3866	1273.9915	844.8208	1571.0042	932.92786	1499.8374	1319.7341	637.50275	975.0449
ENSG00000013293	74.16466	20.79249	17.962126	7.880929	84.80101	52.95567	26.34758	54.35086	19.387257	31.487267
ENSG00000013297	3.05429	26.025734	0.49104884	4.4148097	7.1672745	13.4828615	10.816048	4.449438	16.242931	2.1398213
ENSG00000013306	570.19006	1240.4386	695.501	615.8695	641.57916	1198.8706	804.53845	795.3117	1317.7009	680.04144
ENSG00000013364	1175.5939	1507.6747	2977.2278	2168.6465	1188.0162	1666.0254	2754.8567	3211.7825	2332.9417	4845.5254
ENSG00000013374	1487.5299	880.5137	1579.6936	905.33795	1485.5654	941.50806	1360.1932	881.3468	797.48004	1317.4086
ENSG00000013375	473.64865	261.6854	40.489876	96.174225	337.45474	250.60187	191.74901	188.07639	283.64114	168.7837
ENSG00000013392	52.285088	13.393889	29.772436	20.688316	75.18842	22.604609	53.272556	32.008987	38.33577	45.05993
ENSG00000013441	8635.944	3022.9011	2429.8386	2523.9827	7497.5195	3590.3953	2952.4321	2545.4055	3398.1816	2418.752
ENSG00000013503	136.35777	38.632713	76.369705	37.799164	106.79897	67.20927	106.70175	29.580656	48.277798	45.911922
ENSG00000013523	201.20236	364.8665	612.5471	247.90128	190.76654	243.76636	479.77713	249.95157	324.81256	515.82306
ENSG00000013561	122.276085	121.8373	255.27217	163.26878	198.80473	160.7012	341.99744	261.559	169.88098	193.14665
ENSG00000013563	283.4502	791.7957	1456.3363	845.975	251.16191	443.4325	1126.2317	990.88043	736.7604	1669.4879
ENSG00000013573	1392.5907	712.51117	455.14816	134.52876	2181.7097	855.90173	516.7461	236.15898	1279.3551	607.2313
ENSG00000013583	48.938335	236.93942	301.06384	390.79767	67.995125	175.07805	263.16928	407.12115	240.27185	310.19516
ENSG00000013588	19.56316	1.2131126	3.576049	20.1323	2.92559	34.11468	1.3126667	14.003955	12.457525	6.837026
ENSG00000013619	2.688551	4.6899934	0.0	0.92228216	11.3794155	5.8355155	0.92710096	0.0	1.2292783	9.119243
ENSG00000013725	62.031853	67.05457	108.57883	20.972687	28.724976	114.92637	112.39035	16.801468	38.022892	71.38995
ENSG00000013810	813.2327	495.59058	474.52164	703.8376	635.2475	472.91385	498.01575	642.1567	425.829	551.9989
ENSG00000014123	1010.89514	649.61224	399.9616	604.085	1173.5791	845.71674	492.12152	586.4828	570.8094	358.02032
ENSG00000014138	89.55682	86.568954	91.62371	17.440252	110.45105	72.25291	84.09582	62.634937	88.78063	76.67763
ENSG00000014164	495.6103	314.78665	356.1138	393.8221	462.35077	248.15631	257.45648	426.495	564.8425	430.58524
ENSG00000014216	1846.6254	1340.7875	1331.1521	1661.3417	1929.8286	1269.1493	991.5761	1750.3859	1571.9767	914.1216
ENSG00000014257	28.271614	381.3955	202.1376	330.135	41.51486	348.6108	314.6312	467.92502	458.1004	400.72168
ENSG00000014641	449.58075	673.432	637.31714	336.02652	512.8288	644.0848	792.38885	431.0828	845.97205	693.9785
ENSG00000014824	424.596	479.72488	537.11945	392.19873	392.85403	407.16736	481.15714	399.51593	394.7842	330.38632
ENSG00000014914	10.911445	104.41953	376.63126	586.7203	23.919088	126.51225	301.3012	624.38995	140.32312	401.94138
ENSG00000014919	202.80388	139.16194	199.39818	106.27975	208.72566	161.73466	286.37958	110.38989	261.73007	242.79631
ENSG00000015133	907.79236	1052.7264	4177.7905	1270.6323	1039.0316	1388.9271	5313.3784	2002.6425	1124.2054	3498.6787
ENSG00000015153	331.6927	350.6329	553.26263	300.42166	420.65353	335.94446	465.24115	259.81342	187.73138	304.44946
ENSG00000015171	313.6233	275.95724	272.0084	251.61302	506.22815	355.4981	234.31879	166.2714	453.9198	160.36104
ENSG00000015285	677.3113	1651.4702	2401.7576	2334.1042	786.83636	1350.2367	1790.4645	2299.1978	1944.8481	2338.9438
ENSG00000015413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000015475	818.2261	3136.2576	3010.3547	1703.5575	785.4156	1697.3207	3205.8928	1790.6078	1737.584	2099.4387
ENSG00000015479	4235.0303	4630.6167	3702.1785	3228.1714	5187.005	5453.845	3942.683	4167.0356	4253.9746	3054.1746
ENSG00000015520	1.3662599	0.81387	0.0	5.886136	1.3419262	0.8178502	0.67452896	0.0	0.8160343	0.0
ENSG00000015532	159.81773	125.49161	122.12613	168.32918	181.7266	163.71118	109.37551	155.04047	157.36224	106.34254
ENSG00000015568	573.6864	293.2893	233.87297	181.35992	285.422	365.8266	383.39893	161.1004	275.09882	100.56494
ENSG00000015592	1.9261148	1.997129	0.0	0.0	2.9386778	1.9863449	2.9892237	0.9906212	0.9917273	0.0
ENSG00000015676	386.03122	523.6649	585.7223	317.94968	452.90323	425.2065	437.37784	278.58685	395.48376	569.56866
ENSG00000016082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000016391	185.90027	18.067263	0.0	5.953221	155.79921	18.230246	2.4077053	3.7976549	20.388302	2.2325652
ENSG00000016402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000016490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000016602	0.0	0.0	0.0	0.0	1.969851	0.0	0.0	0.0	0.0	0.0
ENSG00000016864	307.30832	215.0045	212.12042	153.76617	324.89673	233.006	250.50076	175.88551	210.22272	237.23567
ENSG00000017260	1024.9933	646.99756	622.51495	473.3528	1099.4438	757.84644	640.71606	460.18753	659.3969	606.7978
ENSG00000017427	0.0	0.36470592	0.0	2.927393	0.0	4.955652	0.0	5.601518	1.8462652	0.0
ENSG00000017483	61.365616	17.328817	8.532002	2.3099182	145.4937	45.915478	10.980184	25.059053	48.831673	1.1578363
ENSG00000017797	345.89108	599.0319	807.126	535.28955	400.82834	450.22433	940.2068	832.1927	506.48224	882.0361
ENSG00000018189	632.3831	1719.0216	558.79297	792.6676	817.92737	2014.8339	930.1968	908.56104	1572.605	863.667
ENSG00000018236	1.2443612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000018280	142.5894	186.75655	9980.411	9843.777	126.390305	236.61649	4389.5107	6962.259	214.03587	7041.1504
ENSG00000018408	4.5665116	9.876572	3.6047645	5.2190013	7.995833	2.8900251	5.979199	4.5197067	5.829363	6.003295
ENSG00000018510	364.1627	753.7536	870.7066	604.81683	372.69003	579.9714	727.2088	695.48956	722.08826	624.00684
ENSG00000018610	254.64658	277.6292	302.39432	257.87546	210.0748	227.16269	205.3987	224.49934	189.0178	136.75847
ENSG00000018625	34.9155	39.768425	0.64715534	0.0	23.913338	41.080444	13.3756485	0.6761858	15.412188	0.6518785
ENSG00000018699	44.461662	45.376358	79.027245	28.979935	114.566376	98.82944	135.53351	34.584335	169.40285	83.169815
ENSG00000018869	25.133284	25.43075	4.4085026	15.942841	25.60606	20.536484	26.883795	16.807594	20.87249	24.870663
ENSG00000019102	0.9511338	12.876256	9.837353	64.732994	1.0019377	5.957003	11.961365	63.3356	8.86963	8.917445
ENSG00000019144	31.176037	7.9338346	12.660902	17.119947	58.776287	28.575499	12.3583555	8.748179	21.612139	25.929659
ENSG00000019169	1.4293269	11.737079	3.899463	43.31852	10.082734	117.456085	214.4391	436.85873	154.37285	509.30038
ENSG00000019186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000019485	281.7617	182.05836	88.23526	92.36016	182.01886	96.27278	80.9522	120.636406	114.63754	73.09485
ENSG00000019505	1.9184593	1.0102999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000019549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000019582	52805.965	162303.06	23958.78	49160.49	52340.258	118471.15	28019.69	32508.42	139187.12	43677.45
ENSG00000019991	240.56783	29.136848	219.27641	145.89346	402.08337	18.45044	221.44052	172.79022	44.51445	275.10495
ENSG00000019995	896.64417	769.26794	629.37854	595.9828	908.51666	787.9351	758.83813	706.36444	671.93524	417.05466
ENSG00000020129	25.080011	48.466263	58.48603	32.021893	44.640453	60.38975	55.32056	76.482124	106.4699	83.84842
ENSG00000020181	3.0219188	21.772198	15.392053	199.22705	6.0517626	15.502882	15.685225	294.1188	24.794815	61.317963
ENSG00000020256	100.86105	131.58519	99.23933	58.485886	97.44394	79.86723	99.5737	76.833755	88.96617	78.44532
ENSG00000020426	113.1816	66.639786	85.26165	22.912214	105.59323	38.04035	62.661823	9.599799	73.69583	34.697296
ENSG00000020577	17.133278	65.47945	510.81265	173.86699	15.721935	126.82647	294.0998	95.65096	229.54832	309.986
ENSG00000020633	464.1668	7736.3574	5519.2944	2586.6003	714.7789	4787.5547	5370.5464	1401.4813	5027.7544	3780.4077
ENSG00000020922	571.2859	602.79346	384.58746	203.29027	738.29663	684.79114	499.52484	390.01694	526.22815	669.74194
ENSG00000021300	14.926857	17.615534	1.4119042	5.086204	12.951088	30.3112	4.1293154	11.609374	9.857765	3.2703168
ENSG00000021355	1573.2284	1900.4921	1612.5237	3578.133	1232.3586	1547.1969	1695.8862	4027.9858	2419.125	2023.9521
ENSG00000021461	5.7001076	2.9660807	2.9831169	3.3393056	13.955889	8.271065	3.5533276	4.6867266	1.2022738	4.03069
ENSG00000021488	3.6984835	2.1118505	0.0	2.8537812	6.821774	5.153724	7.5568213	2.9219794	2.0062222	6.672737
ENSG00000021574	315.65863	605.8086	991.1063	634.71173	362.05597	491.8742	1116.0504	623.6543	544.01843	742.22217
ENSG00000021645	8.621079	3.0526931	3.907364	0.9558519	8.572439	3.9119537	2.9443693	4.806842	5.025234	0.9792751
ENSG00000021762	499.64346	280.7459	1060.6969	538.28955	697.6047	381.8088	1417.6306	901.2308	312.48532	1192.321
ENSG00000021776	644.2397	892.5922	795.6047	553.39075	760.79156	971.39056	886.4559	572.19305	542.08496	688.83295
ENSG00000021826	5.847694	16.061335	0.0	9.361362	4.3184485	1.9915293	0.0	2.2184405	7.795725	0.0
ENSG00000021852	0.0	0.0	0.0	0.0	0.0	0.0	0.99693424	0.9874229	0.0	0.0
ENSG00000022267	182.41852	97.02746	11.418891	6.191612	271.61115	49.5226	5.518622	7.9482675	25.831606	2.4270585
ENSG00000022277	1094.71	1367.4188	1171.258	1051.7676	997.68036	1031.0172	991.5254	884.9684	1368.173	840.1367
ENSG00000022355	2.1690512	1.1377703	1.125961	1.1164143	1.1101457	2.2590091	0.5128326	0.0	2.2641714	0.0
ENSG00000022556	42.03218	25.95725	9.270445	11.668416	285.13083	72.287895	21.578135	11.745003	100.3695	17.856014
ENSG00000022567	759.96893	97.4277	109.94919	136.75783	700.3031	119.06973	76.86854	141.65518	138.19958	81.49124
ENSG00000022840	9558.514	1910.2073	2178.5645	1887.933	8974.324	2341.2646	2563.9238	2638.2874	1936.249	1815.9324
ENSG00000022976	126.2423	187.56918	117.713196	102.60081	270.00504	291.00735	184.87093	189.82166	224.13275	125.52087
ENSG00000023041	452.41232	360.31003	388.15198	295.07883	460.84937	525.4073	422.6731	387.3803	481.95416	344.91705
ENSG00000023171	1794.3099	392.70068	286.40228	424.59146	2481.8596	397.36133	242.65735	545.7992	456.09927	363.91824
ENSG00000023191	1301.1962	3587.2742	4974.2837	2954.2043	1027.3239	2454.2551	3345.1582	2198.0469	3569.0159	3772.9321
ENSG00000023228	520.14624	608.4159	747.10565	590.3773	539.8688	591.872	808.50745	693.65906	551.471	675.5043
ENSG00000023287	2156.6377	861.44995	1399.3081	1100.8867	1936.0627	1532.2245	1716.7672	1769.6443	924.86176	1125.3086
